id,name,start_date
Q29494591,Neuadd Fawr Arms,
Q62604390,No Code,2015-01-01T00:00:00Z
Q17103499,MedicAlert,1956-01-01T00:00:00Z
Q103813466,Nodes & Links,
Q26436179,The Union Inn,
Q29500728,The Britannia Inn,
Q26613660,The Star Public House,
Q7296420,Raven Row,2009-01-01T00:00:00Z
Q116784479,Just Cuts,1994-09-15T00:00:00Z
Q7848014,Truphone,2006-01-01T00:00:00Z
Q80477219,Crealock Arms,
Q98222852,Totally Brewed Beer Co.,
Q80578072,Tyddyn Llwyn Hotel,
Q80857498,The Windsor Arms,
Q80859460,The Greyhound,
Q7573626,Spark FM,1997-01-01T00:00:00Z
Q99592551,Millers Inn,
Q29491391,Old White Hart P.H.,
Q26509010,The Three Pigeons Public House,
Q48816832,Sony Crime Channel,2018-02-06T00:00:00Z
Q80857673,Saracens Head,
Q80858515,The Carpenters Arms,
Q88973912,The Saxon Crown,
Q26436905,The Old Albion Inn,
Q26548451,The Olde Cider Bar,
Q80856003,Railway Inn,
Q26398044,Double Locks Inn,
Q28026672,Lord Moon of the Mall,
Q109768523,Growing Communities,
Q80855126,The Grouse,
Q99573696,Green Voltage,2018-10-25T00:00:00Z
Q29482037,43 High Street,
Q26489064,The Crown Inn Public House,
Q208491,BBC News,1991-03-11T00:00:00Z
Q1296097,Walkers,1948-01-01T00:00:00Z
Q26636896,The Oddfellows Arms,
Q83559701,Jolly Sailor,
Q675808,Caffè Nero,1997-01-01T00:00:00Z
Q80477230,The Ship Inn,
Q99593069,The Shrubbery,
Q88916803,The Moon & Sixpence,
Q80582815,Dorallt Inn,
Q80582491,Speculation Inn,
Q26653217,The White Horse Public House,
Q26526065,Bishop Blaize Public House,
Q7084798,Old Punch Bowl,
Q99593009,Vinnie's,
Q26515818,Dog And Duck Inn,
Q80581545,Garth Mill,
Q61924001,The Barnleigh,
Q116926856,Bellular Studios,
Q80477248,The Balfour,
Q26625374,The Horse And Groom,
Q80858265,The Angel,
Q138133,RWE,1898-04-25T00:00:00Z
Q95921298,L’Carriera,2019-01-01T00:00:00Z
Q99591875,The Moon & Sixpence,
Q26437170,The Crown,
Q86534930,Octopus Group,2000-04-19T00:00:00Z
Q11331196,Beem,1994-12-15T00:00:00Z
Q5519528,GamCare,1997-01-01T00:00:00Z
Q29485287,Carew Inn,
Q19870769,Apples and Snakes,1982-01-01T00:00:00Z
Q80577848,Webley Hotel,
Q114876258,"Crimble Hall, Heywood",1810-01-01T00:00:00Z
Q26527410,The White Hart Public House,
Q99592941,Crab Apple Inn,
Q17183802,"Castle Hotel, Ruthin",
Q88917053,Wibbas Down Inn,
Q2715155,ITV2,1998-01-01T00:00:00Z
Q80858495,The Griffin Inn,
Q20746234,Lovedesh,2013-01-01T00:00:00Z
Q154950,Shell,1890-01-01T00:00:00Z
Q80583520,The Foundry Vaults,
Q17020230,Malt Shovel,
Q117202,The Co-operative Group,1863-08-11T00:00:00Z
Q4928707,Blue-Zoo Productions,2000-01-01T00:00:00Z
Q88916106,The Star,
Q26408556,Ye Olde Plough Public House,
Q29483043,The Greenhouse,
Q26415301,White Horse Inn,
Q26313505,The Rising Sun Inn,
Q157062,Unilever,1929-01-01T00:00:00Z
Q332474,Harrods,1834-01-01T00:00:00Z
Q99593249,Tynte Arms,
Q26453306,The Bell Public House,
Q88917018,The Capitol,
Q99591745,The Victoria,
Q80856821,Qube,
Q117706577,Osprey,
Q26527692,Chequers Inn,
Q8074201,Zoopla,2007-01-01T00:00:00Z
Q46996006,Onfido,2012-01-01T00:00:00Z
Q26658466,Ye Olde Six Bells,
Q26468599,Robin Hood And Little John Public House,
Q26488970,The Five Bells Inn,
Q26314979,Three Kings Public House,
Q26682855,Teign Brewery Inn,
Q80476390,Teign Cellars,
Q111677447,Kerr's Beer,
Q110068116,Lockwood Publishing,2007-05-10T00:00:00Z
Q1937120,NI Railways,1967-01-01T00:00:00Z
Q7155843,Pavers Shoes,1971-01-01T00:00:00Z
Q26352263,Crown and Horseshoes,
Q905549,Royal Society of Chemistry,1980-01-01T00:00:00Z
Q7728222,"The Crown, Bristol",
Q22000919,Deliveroo,2013-01-01T00:00:00Z
Q80585311,The Penycae Inn,
Q113599655,Global Citizen Solutions,2017-01-01T00:00:00Z
Q118124327,Brixton Station Road Market,
Q6670360,London Farmers' Markets,1999-01-01T00:00:00Z
Q26408821,Golden Lion Inn,
Q5533836,Genus plc,1994-01-01T00:00:00Z
Q80855734,Mill Inn,
Q26564384,The Cherry Tree Public House,
Q26570177,The Draper's Arms Public House,
Q26652895,Horseshoe Inn Public House,
Q88918684,The Angel,
Q8565023,Fountain Inn,
Q61923991,Old Griffin Head,
Q7714669,The Ashvale,1979-01-01T00:00:00Z
Q16985979,Cambridge & Counties Bank,
Q26315759,Houblon Arms Public House,
Q26303689,The Plough Inn,
Q29487800,George & Dragon,
Q108757682,INEOS Automotive,2018-02-12T00:00:00Z
Q80585038,The Poundffald,
Q123420004,Bromley Blues Club,
Q1397778,Fasthosts,1999-01-01T00:00:00Z
Q24023178,The Cock,
Q26295315,Ye Olde Smugglers Inn,
Q80856684,Royal Oak,
Q7836463,Trax FM,1998-01-01T00:00:00Z
Q80577807,White Waters Hotel,
Q26547152,The Adelphi Public House,
Q95917033,Baseimmune Ltd.,2019-10-29T00:00:00Z
Q1247544,University of Westminster,1838-01-01T00:00:00Z
