id,name,start_date
Q7190735,Pick n Pay,1967-01-01T00:00:00Z
Q111726588,LocalSquare,
Q116431114,Archive,
Q118399311,Khula Agriculture Technology,
Q111184141,The Bulb World,2017-01-01T00:00:00Z
Q116290280,Footgear,
Q7281014,Radio Rosestad,1995-01-01T00:00:00Z
Q17103499,MedicAlert,1956-01-01T00:00:00Z
Q3643144,5FM,1975-01-01T00:00:00Z
Q912920,South African Reserve Bank,1921-06-30T00:00:00Z
Q7939581,Voice of the Cape,1995-01-01T00:00:00Z
Q116475002,Sleepmasters,
Q115636930,Hungry Lion,
Q116474866,OK Furniture,
Q116498145,Studio 88,
Q746413,Elsevier BV,1880-01-01T00:00:00Z
Q116861688,Blue Bottle Liquors,
Q116429887,@home,
Q7715781,The Bassline,1994-01-01T00:00:00Z
Q116290301,The Sneaker Factory,
Q116620538,Liquor City,
Q5609463,Grindrod Bank,1994-01-01T00:00:00Z
Q124382243,Pedros,
Q5067738,Chai FM,
Q116894504,Street Fever,
Q102249018,LIFT Airline,2020-12-10T00:00:00Z
Q130179,Ster-Kinekor,
Q116377890,Rage,
Q746413,Elsevier BV,1993-01-01T00:00:00Z
Q116681093,Longyuan SA,
Q116619443,Zebro's,
Q223763,South African Airways,1934-01-01T00:00:00Z
Q7280637,Radio 702,1980-01-01T00:00:00Z
Q779535,Bush Radio,
Q122593900,Amathole Funerals,
Q116619846,Loxion,
Q116487265,Alpha Pharm,
Q116430599,Galaxy & Co,
Q8051930,Yellowfin Business Intelligence,2003-01-01T00:00:00Z
Q116418933,Loads of Living,
Q56050281,The Africa Cafe,
Q1678733,University of the Free State,1904-01-01T00:00:00Z
Q116378109,Identity,
Q116741171,CNA,
Q118185713,Power Fashion,
Q116474606,Cashbuild,
Q116753323,pudo,
Q1966980,Nissan South Africa,1957-01-01T00:00:00Z
Q116474928,Lewis Stores,
Q5323690,eNCA,2008-01-01T00:00:00Z
Q6932113,Mugg & Bean,1996-01-01T00:00:00Z
Q116970561,Pulse Tickets,
Q116620967,Spitz,
Q123034964,RocoMamas,
Q4013942,Virgin Active,1998-01-01T00:00:00Z
Q116619777,Guess,
Q7581546,Spur Steak Ranches,1967-01-01T00:00:00Z
Q27991298,Wits University Press,
Q65066197,TymeBank,2015-01-01T00:00:00Z
Q1965898,Naspers,1915-05-12T00:00:00Z
Q116741024,Bargain Books,
Q116429178,Dial-a-Bed,
Q115429934,Laborie Estate,
Q4164819,Chicken Licken,1981-01-01T00:00:00Z
Q116620476,Akhona,
Q122767229,PizzaBoyz,2004-01-01T00:00:00Z
Q4259574,CNBC Africa,2007-01-01T00:00:00Z
Q24234023,Riovic,2015-01-01T00:00:00Z
Q3056765,Steers,1960-01-01T00:00:00Z
Q2496192,University of Zululand,1959-01-01T00:00:00Z
Q116619555,Galito's,
Q855988,Super Rugby,1996-01-01T00:00:00Z
Q116428628,Coricraft,
Q5128149,Classic FM,1997-01-01T00:00:00Z
Q122594408,Icebolethu Funerals,
Q116430300,Sterns,
Q116819137,Builders,
Q113870384,Kofifi FM,
Q116378360,Relay Jeans,
Q17083555,Power FM,2011-01-01T00:00:00Z
Q116619117,Mochachos,
Q110953972,Department of Telecommunications and Postal Services,
Q3459220,SAfm,
Q7824387,StarSat,2010-01-01T00:00:00Z
Q20313269,Betway,2006-01-01T00:00:00Z
Q116619863,Contempo,
Q122766666,Boxer Liquors,
Q110826820,Southern Guild,2008-01-01T00:00:00Z
Q116586275,Boxer,
Q65079427,Roman's Pizza,1993-01-01T00:00:00Z
Q5516820,Gagasi 99.5 FM,
Q122764313,N3 Toll Concession (Pty) Ltd,
Q116431177,hi,
Q1813361,MTN Group,1994-01-01T00:00:00Z
Q122577394,SA-Venues.com,
Q122701134,South African Association of Botanists,1976-01-01T00:00:00Z
Q7565777,South African Post Office,
Q65051429,Pam Golding Property Group,
Q105294780,Ayo Technology Solutions (Pty) Ltd,
Q8045875,YFM,
Q104523579,Planet Awesome,2015-01-01T00:00:00Z
Q3644483,SuperSport,1988-01-01T00:00:00Z
Q17084242,PUK FM 93.6,
Q5035102,Cape Town TV,2008-01-01T00:00:00Z
Q116474908,Beares,
Q8033997,Woolworths,1931-10-01T00:00:00Z
Q7927650,Vida e Caffè,
Q4724277,Algoa FM,
Q122876129,Q122876129,
Q1576610,Standard Bank,1862-01-01T00:00:00Z
Q65079407,Debonairs Pizza,1991-01-01T00:00:00Z
Q17090770,Smile 90.4FM,
Q116293020,Moffat Optical,
Q7067740,Nu Metro Cinemas,
Q22906225,African News Agency,2015-02-01T00:00:00Z
Q97276073,Edgars,
Q117406776,Duesouth,
Q1856518,Vodacom,1994-01-01T00:00:00Z
Q123382009,Tyremart,
Q905998,Sasol,1950-01-01T00:00:00Z
Q6944793,MyBroadband,2003-01-01T00:00:00Z
Q1857639,Shoprite,1979-01-01T00:00:00Z
Q475700,University of the Western Cape,1959-01-01T00:00:00Z
Q116755810,Build it,
Q105295768,Premier Fishing,
Q116619751,Miladys,
Q28003649,Zoological Society of Southern Africa,1959-03-11T00:00:00Z
Q116620945,Shoe City,
Q116474883,Bradlows,
Q5691867,Heart 104.9 FM,1992-01-01T00:00:00Z
Q116619188,Maxi's,
Q106689581,Skybound Capital,2008-01-01T00:00:00Z
Q116474839,Supa-Roof,
Q4689703,African Bank Limited,2016-01-01T00:00:00Z
Q4849253,Bakers,1851-01-01T00:00:00Z
Q116646221,Seattle Coffee Company,
Q116740976,Fournos Bakery,
Q116771533,BUCO,
Q116498799,Kauai,
Q17085204,Radio NFM 98.1,
Q120765450,Top Carpets and Floors,1988-01-01T00:00:00Z
Q376774,Metro FM,1986-01-01T00:00:00Z
Q116620734,Fresh Stop,
Q116378841,sportscene,
Q85292163,Web4Africa,2002-09-11T00:00:00Z
Q17111453,Tuks FM,
Q4854032,BancABC,1997-01-01T00:00:00Z
Q116861449,Selfast,
Q66004199,Obami,2010-01-01T00:00:00Z
Q116740926,Frasers,
