id,name,start_date
Q1479654,Wiley,1807-01-01T00:00:00Z
Q112710708,Couchfunk,
Q702179,Heide Park,1978-01-01T00:00:00Z
Q694590,Bigpoint GmbH,2002-01-01T00:00:00Z
Q1411273,Q1411273,1872-01-04T00:00:00Z
Q1338915,Unrast Verlag,1989-01-01T00:00:00Z
Q20639876,Atruvia,2015-07-01T00:00:00Z
Q51656091,AWG Bassum,1972-01-01T00:00:00Z
Q15807302,edition assemblage,2011-01-01T00:00:00Z
Q81230,Siemens,1847-10-01T00:00:00Z
Q96026696,Von Poll Immobilien,2000-01-01T00:00:00Z
Q110970914,HyImpulse,2018-01-01T00:00:00Z
Q15133387,VR Bank Nord,1911-01-01T00:00:00Z
Q117199707,Chronos Unterhaltungssoftware,
Q2044808,PTV Group,1979-01-01T00:00:00Z
Q124418006,Technische Betriebe Velbert,2007-01-01T00:00:00Z
Q19310684,VR Bank Freudenberg-Niederfischbach,
Q17086932,Veganz,2011-01-01T00:00:00Z
Q903805,HEMA,1926-11-04T00:00:00Z
Q15125809,Q15125809,1887-01-01T00:00:00Z
Q1409696,Feuersozietät,1718-01-01T00:00:00Z
Q104601306,Eggcode Games,2010-01-01T00:00:00Z
Q1550912,GMV Innovating Solutions,1984-01-01T00:00:00Z
Q122453,University of Stuttgart,1829-01-01T00:00:00Z
Q51557486,AOP Records,
Q24263003,Q24263003,
Q300516,Tente International,1923-01-01T00:00:00Z
Q138133,RWE,1898-04-25T00:00:00Z
Q1483424,Wempe,1878-01-01T00:00:00Z
Q67987587,Peters gute Backstube,1831-01-01T00:00:00Z
Q124157462,Black Mosquito,2003-01-01T00:00:00Z
Q85790765,Onefootball,2008-01-01T00:00:00Z
Q26772614,Ratiodata,1972-11-15T00:00:00Z
Q446491,Dresdner Verkehrsbetriebe,1872-01-01T00:00:00Z
Q883965,KiK,1994-04-01T00:00:00Z
Q1554198,Sparkasse Oberhessen,2006-01-01T00:00:00Z
Q108491317,KRASS Optik,
Q564783,Göttingen State and University Library,1734-01-01T00:00:00Z
Q317513,HHLA,1885-03-07T00:00:00Z
Q1454677,Freisinger Bank,1894-01-21T00:00:00Z
Q51844714,About You,2013-01-01T00:00:00Z
Q1559593,Ludwig Görtz,1875-01-01T00:00:00Z
Q2358682,Studio Gong,1983-01-01T00:00:00Z
Q54122845,Crows Crows Crows,2015-10-01T00:00:00Z
Q108250509,Allianz Direct,1999-07-08T00:00:00Z
Q2126238,Radio RSG,
Q66084419,Peter Pane,
Q1377113,Europlant,1992-01-01T00:00:00Z
Q64025263,Hämmerling The Tyre Company GmbH,1979-08-13T00:00:00Z
Q16989244,Knowledge Unlatched,2012-09-01T00:00:00Z
Q1750092,Robinson Club,1970-01-01T00:00:00Z
Q18411688,Fix & Foxi,2014-12-01T00:00:00Z
Q1980475,Neufeld Verlag,2004-01-01T00:00:00Z
Q1492090,Q1492090,1999-01-01T00:00:00Z
Q30257026,GERSTEL GmbH & Co. KG,
Q2328438,Stadtwerke Bochum,1855-01-01T00:00:00Z
Q28890075,Bundesverband praktizierender Tierärzte e.v.,1951-01-01T00:00:00Z
Q110357070,Ost-Apotheke,
Q1144473,CureVac,2000-01-01T00:00:00Z
Q695328,Deutschlandfunk,1962-01-01T00:00:00Z
Q29035481,Stadtwerke EVB Huntetal,1982-01-01T00:00:00Z
Q105366225,Zum Kuhstall,
Q1205714,Deutsches Institut für Altersvorsorge,1997-01-01T00:00:00Z
Q51893513,Brandes & Apsel Verlag,1986-12-31T00:00:00Z
Q321889,CineStar,1948-01-01T00:00:00Z
Q29031618,FitX,2009-11-27T00:00:00Z
Q27990688,Black Pigeon,2016-03-18T00:00:00Z
Q1940058,Mittelbrandenburgische Sparkasse,1840-01-01T00:00:00Z
Q823197,Tibhar,1979-01-01T00:00:00Z
Q122293681,MBI Worldwide Geodata,
Q55517308,ADAC Luftrettung,1982-01-01T00:00:00Z
Q1254215,"Christmas Market, Stuttgart",
Q1198388,Der blaue reiter Verlag,1995-01-01T00:00:00Z
Q5324672,EXASOL,2000-01-01T00:00:00Z
Q316922,Aufbau-Verlag,1945-01-01T00:00:00Z
Q63873436,Ströer Media Brands GmbH,
Q1665030,Kiel Institute for the World Economy,1914-02-18T00:00:00Z
Q9325,Lufthansa,1953-01-06T00:00:00Z
Q111152310,Bakery Andresen,1895-09-01T00:00:00Z
Q2531816,Volksbank Überlingen,1861-01-01T00:00:00Z
Q1742326,KION Group,2006-01-01T00:00:00Z
Q117221911,Evo,2010-01-01T00:00:00Z
Q124545641,Quantum Diamonds,
Q1719433,K&U,1998-01-01T00:00:00Z
Q875587,University Library Johann Christian Senckenberg,
Q98537530,Stadtwächter,
Q15107359,Bank Deutsches Kraftfahrzeuggewerbe,2000-01-01T00:00:00Z
Q1351741,Teufel,1979-01-01T00:00:00Z
Q115890944,Flughafen Düsseldorf,
Q318128,AbeBooks,1995-01-01T00:00:00Z
Q112160960,Inselkinder Verlag,2015-01-01T00:00:00Z
Q116994850,APE GmbH,
Q30644989,Go-Ahead Verkehrsgesellschaft Deutschland GmbH,2014-01-28T00:00:00Z
Q688941,Schwan-Stabilo,1855-01-01T00:00:00Z
Q323095,Einbecker Brewery,1967-01-01T00:00:00Z
Q757149,Atlas BKK ahlmann,2010-01-01T00:00:00Z
Q18630927,Sparkasse Zur Alten Post,
Q1691382,C3 (Medienagentur),2015-01-01T00:00:00Z
Q56419996,Q56419996,
Q762922,Dortmund U-Tower,1927-01-01T00:00:00Z
Q316626,Duncker & Humblot,1798-01-01T00:00:00Z
Q683146,LexisNexis,1973-01-01T00:00:00Z
Q116707,Deluxe Music,2005-04-01T00:00:00Z
Q1211965,Die Distel,
Q2178540,Räthgloben 1917 Verlag,1917-01-01T00:00:00Z
Q18630947,Sparkasse Olpe-Drolshagen-Wenden,
Q123298436,3labels.com,
Q1465051,Lookout Games,2000-01-01T00:00:00Z
Q1683636,Tobis Film,1971-01-01T00:00:00Z
Q812479,Bayern 3,1971-04-01T00:00:00Z
Q1491854,Galerie Brockstedt,1957-01-01T00:00:00Z
Q35590762,Spiele Max,1982-10-23T00:00:00Z
Q562018,Society for Threatened Peoples,1970-01-01T00:00:00Z
Q1723179,Q1723179,
Q1025499,Cafe & Bar Celona,2001-05-08T00:00:00Z
Q109385400,Stadtwerke Göttingen,
Q16294740,Sparkasse Marburg-Biedenkopf,1991-01-01T00:00:00Z
Q104884866,Kintyre Management,
Q94578032,adamare SingleReisen,
Q17322325,home24,2012-01-01T00:00:00Z
Q1801965,Landbell,1995-09-01T00:00:00Z
Q1499502,PSD Bank Rhein-Ruhr,1872-01-01T00:00:00Z
Q124476286,Stadtwerke Neuwied,
Q21036314,Q21036314,1896-06-21T00:00:00Z
Q2531746,Volksbank Mittelhessen,1858-01-01T00:00:00Z
Q112253052,Schaller & Partner,1978-01-01T00:00:00Z
Q1663147,Karl Dietz Verlag Berlin,1946-01-01T00:00:00Z
Q1273382,Avacon,1999-08-20T00:00:00Z
Q66086129,Bäckerei Leifert,1950-01-01T00:00:00Z
Q66085325,Backstube Wünsche,1968-01-01T00:00:00Z
Q1527770,Q1527770,
Q116898012,Ma’loa,
Q113532112,Deutsche Oper Berlin,1912-01-01T00:00:00Z
Q685162,Schwules Museum,1985-01-01T00:00:00Z
Q1025505,Cafe extrablatt,1988-01-01T00:00:00Z
Q794939,B&B Hotels,1990-01-01T00:00:00Z
Q1167914,Das Futterhaus,1987-01-01T00:00:00Z
Q1811384,Lechwerke,1903-01-01T00:00:00Z
Q57550814,Hair Express,
Q98690605,Q98690605,
Q1364603,TEDi,2003-01-01T00:00:00Z
Q970353,Wiha Tools,1939-01-01T00:00:00Z
Q18631074,Q18631074,
Q1004697,Bulthaup,1949-01-01T00:00:00Z
Q664543,Deichmann SE,1913-01-01T00:00:00Z
Q1681924,Stadtwerke Heilbronn,2002-01-01T00:00:00Z
Q2328489,Stadtwerke Fürstenfeldbruck,1892-01-01T00:00:00Z
Q107474176,Q-Bar,
Q673888,InnoGames,2007-01-01T00:00:00Z
Q2592867,Wolters Kluwer Deutschland,1924-01-01T00:00:00Z
Q914456,Goldmann,1922-06-21T00:00:00Z
Q120178758,KitapAvrupa,2009-01-01T00:00:00Z
Q1563581,Wyker Dampfschiffs-Reederei Föhr-Amrum,1885-01-01T00:00:00Z
Q468157,Edition Peters,1800-12-01T00:00:00Z
Q79887087,Steinhaus GmbH,
Q687017,FernUniversität in Hagen,1974-01-01T00:00:00Z
Q669499,DocMorris,2000-01-01T00:00:00Z
Q1777037,Knesebeck,1987-01-01T00:00:00Z
Q2254268,Schwarzkopf & Schwarzkopf Verlag,1992-01-01T00:00:00Z
Q123072057,Fashion Europe.net,2006-01-01T00:00:00Z
Q821575,Berliner Kabarett Anstalt,
Q701338,C&A,1841-01-01T00:00:00Z
Q2307319,Sparkasse Bensheim,1830-01-01T00:00:00Z
Q97572517,Bäcker Görtz,
Q18202204,Metropolis,1986-12-15T00:00:00Z
Q109558465,1a autoservice,
Q2510139,Vandenhoeck & Ruprecht,1735-02-13T00:00:00Z
Q456382,Völkl,1884-01-01T00:00:00Z
Q164222,Luftfahrtgesellschaft Walter,1980-01-01T00:00:00Z
Q2307750,Q2307750,
Q239372,Stihl,1926-01-01T00:00:00Z
Q114003055,Q114003055,
Q18334182,Q18334182,
