id,name,start_date
Q21189222,&pizza,2012-01-01T00:00:00Z
Q4545752,1-800-Flowers,1976-01-01T00:00:00Z
Q108282612,1047 Games,
Q65059297,1091 Pictures,2015-01-01T00:00:00Z
Q56585268,10X Genomics,2012-01-01T00:00:00Z
Q113288804,166 2nd Financial Services,2019-01-01T00:00:00Z
Q16155855,17-BIT,2009-01-01T00:00:00Z
Q85727717,1Life Healthcare,2007-01-01T00:00:00Z
Q116890483,1st Security Bank,
Q65706152,1st Stop,
Q307894,2(x)ist,1991-01-01T00:00:00Z
Q434841,20th Century Studios,1935-05-31T00:00:00Z
Q5476713,21st Century Fox,2013-06-28T00:00:00Z
Q216272,23andMe,2006-04-01T00:00:00Z
Q4631849,24 Hour Fitness,1979-01-01T00:00:00Z
Q117746117,26North,2022-01-01T00:00:00Z
Q73088402,2Dimensions,
Q94937,2K Games,2005-01-25T00:00:00Z
Q121114740,3 Day Blinds,
Q4635648,360i,1998-01-01T00:00:00Z
Q229459,3D Realms,1987-01-01T00:00:00Z
Q18636339,3D Robotics,2009-01-01T00:00:00Z
Q159433,3M,1902-01-01T00:00:00Z
Q39073359,3dcart,1997-01-01T00:00:00Z
Q89279783,4 Rivers Smokehouse,2009-10-01T00:00:00Z
Q2979800,40/40 Club,
Q55602817,451 Research,
Q116054496,484 LTD,2021-12-01T00:00:00Z
Q124433826,"4D Molecular Therapeutics, Inc.",
Q17507863,4INFO,2004-09-08T00:00:00Z
Q117759252,5 Star Movers LLC,2010-01-01T00:00:00Z
Q4639635,5-Second Films,
Q21015593,500 Global,2010-01-01T00:00:00Z
Q111456757,5x5 Technologies,2016-01-01T00:00:00Z
Q259340,7-Eleven,1927-01-01T00:00:00Z
Q1658320,76 (gas station),1932-01-01T00:00:00Z
Q110193156,8-Bit Legit,
Q4644779,84 Lumber,1956-01-01T00:00:00Z
Q29045096,856 Entertainment,2013-01-01T00:00:00Z
Q85738663,87North Productions,2019-04-01T00:00:00Z
Q48815775,88rising,2015-07-30T00:00:00Z
Q108032418,8dio,2011-01-01T00:00:00Z
Q4645515,8x8,1987-01-01T00:00:00Z
Q104183620,90 LoveHome,1997-03-07T00:00:00Z
Q120997607,908 Devices Inc.,
Q4646294,99 Cents Only Stores,1969-02-28T00:00:00Z
Q4646307,99 Ranch Market,1984-01-01T00:00:00Z
Q4646354,9:30 Club,1980-01-01T00:00:00Z
Q120122534,9Round,
Q79051737,A Pea in the Pod,
Q19863963,A Plus News,2014-01-01T00:00:00Z
Q97156236,A Room of One's Own,1975-01-01T00:00:00Z
Q277561,A&E,1984-02-01T00:00:00Z
Q83723,A&E Networks,1984-01-01T00:00:00Z
Q277641,A&W Restaurants,1919-01-01T00:00:00Z
Q105078150,A-1 Self Storage,1959-01-01T00:00:00Z
Q75767609,A-Max Auto Insurance,2002-01-01T00:00:00Z
Q88465311,A-S Medication Solutions LLC,1986-01-01T00:00:00Z
Q4646977,A-dec,1966-01-01T00:00:00Z
Q110892530,A. B. O. Comix,
Q4648219,A. O. Smith,1889-01-01T00:00:00Z
Q4647066,A.C. Moore,1985-01-01T00:00:00Z
Q4647184,A.I.R. Gallery,1972-01-01T00:00:00Z
Q24915130,A.L.C,
Q16248298,A24,2012-08-20T00:00:00Z
Q110449890,A3 Artists Agency,
Q4649932,AAR Corp,1951-01-01T00:00:00Z
Q286774,ABBYY,1989-01-01T00:00:00Z
Q113495611,ABC Environmental Contracting Services,
Q287171,ABC News,1945-06-15T00:00:00Z
Q4650212,ABC No Rio,1980-01-01T00:00:00Z
Q4650251,ABC Stores,1964-01-01T00:00:00Z
Q4650247,ABC Supply,1982-01-01T00:00:00Z
Q667886,ABC-CLIO,1953-01-01T00:00:00Z
Q4650296,ABF Freight System,1923-01-01T00:00:00Z
Q105638404,ABL Space Systems,2017-01-01T00:00:00Z
Q4650338,ABM Industries,1909-01-01T00:00:00Z
Q15629633,ABS-CBN Sports and Action,2014-01-01T00:00:00Z
Q1366724,ABX Air,2003-08-15T00:00:00Z
Q4353850,AC Transit,
Q288129,ACCO Brands,1903-01-01T00:00:00Z
Q24260962,ACE Cash Express,1968-01-01T00:00:00Z
Q4650632,ACE Rent a Car,1966-01-01T00:00:00Z
Q4650685,ACI Worldwide,1975-01-01T00:00:00Z
Q288573,ACN Inc.,1993-01-01T00:00:00Z
Q290680,ADT Inc.,1874-08-14T00:00:00Z
Q109015295,AEP Ohio,
Q109015560,AEP Texas,
Q291508,AES Corporation,1981-01-01T00:00:00Z
Q6023919,AES Indiana,1926-10-01T00:00:00Z
Q5712100,AIM ImmunoTech,1990-01-01T00:00:00Z
Q55316619,AIR Worldwide,1987-01-01T00:00:00Z
Q123058928,AIT,
Q294317,AK Press,1987-01-01T00:00:00Z
Q4652189,AKQA,2001-01-01T00:00:00Z
Q80618586,ALA Editions,1993-01-01T00:00:00Z
Q16974741,AMAG Pharmaceuticals,1981-11-09T00:00:00Z
Q294660,AMC,1984-10-01T00:00:00Z
Q17619857,AMC Networks International Latin America,2014-01-01T00:00:00Z
Q294721,AMC Theatres,1920-01-01T00:00:00Z
Q128896,AMD,1969-05-01T00:00:00Z
Q120636900,AMERICA'S CAR-MART,1981-01-01T00:00:00Z
Q121599846,AMERICAN TIRE DEPOT,
Q16974949,AMRI Global,1991-01-01T00:00:00Z
Q63958832,ANXO Cidery & Pintxos Bar,
Q121288946,ANY LAB TEST,
Q4653128,AOAC International,
Q27585,AOL,1983-01-01T00:00:00Z
Q27585,AOL,1985-01-01T00:00:00Z
Q121296066,APEX,
Q304769,ARCO,1966-01-01T00:00:00Z
Q107560167,ARCap REIT Inc.,2000-01-01T00:00:00Z
Q121297158,ARGOS,
Q55899724,ART19,2011-09-01T00:00:00Z
Q4653960,ARUP Laboratories,1984-01-01T00:00:00Z
Q4654066,ASA College,1985-01-01T00:00:00Z
Q327247,ASICS,1949-01-01T00:00:00Z
Q118626772,ASICS America Corporation,
Q30716368,ASM Global,
Q15994906,ASM International,1913-01-01T00:00:00Z
Q117879807,ASRC Federal,
Q4654338,ASRC Federal Space and Defense,1997-11-01T00:00:00Z
Q112659289,AST SpaceMobile,
Q621977,ASTM International,1898-01-01T00:00:00Z
Q621977,ASTM International,1902-01-01T00:00:00Z
Q621977,ASTM International,1961-01-01T00:00:00Z
Q1051021,ASmallWorld,2004-01-01T00:00:00Z
Q35476,AT&T,1885-01-01T00:00:00Z
Q35476,AT&T,1983-10-05T00:00:00Z
