id,name,start_date
Q138133,RWE,1898-04-25T00:00:00Z
Q6917320,Mother Dairy,1974-01-01T00:00:00Z
Q122812738,Goroomgo,
Q2723181,Rajshri Productions,1947-01-01T00:00:00Z
Q7817,World Health Organization,1948-04-07T00:00:00Z
Q746413,Elsevier BV,1880-01-01T00:00:00Z
Q48731008,Star Air,
Q110268574,Villamart,2017-01-01T00:00:00Z
Q4849846,Balaji Motion Pictures,2002-01-01T00:00:00Z
Q83473736,Adani Green Energy,2015-01-23T00:00:00Z
Q7559722,Someplace Else,1994-08-19T00:00:00Z
Q18391894,Saintgits College of Engineering,2002-01-01T00:00:00Z
Q121140209,Digi Friction,2014-08-12T00:00:00Z
Q106548103,Brixial,2019-01-01T00:00:00Z
Q683146,LexisNexis,1973-01-01T00:00:00Z
Q109985545,Razorpay,2014-01-01T00:00:00Z
Q906943,Grasim Industries,1948-01-01T00:00:00Z
Q349806,DD News,2003-01-01T00:00:00Z
Q4822431,Aurobindo Pharma,1986-01-01T00:00:00Z
Q2003797,Bank of Baroda,1908-01-01T00:00:00Z
Q7687835,Tata Technologies,1989-01-01T00:00:00Z
Q24951713,Axilor Ventures,2014-11-18T00:00:00Z
Q5016462,Cadila Healthcare,1952-01-01T00:00:00Z
Q3519827,Radio Mirchi,1993-01-01T00:00:00Z
Q17080523,ShopClues,2011-07-01T00:00:00Z
Q69906,Air India,1946-07-29T00:00:00Z
Q65684234,MedPlus Pharmacy,
Q7512926,Signet Press,1943-01-01T00:00:00Z
Q19891598,Gobindgarh Fort,1760-01-01T00:00:00Z
Q7924435,Viacom 18 Motion Pictures,
Q2007090,Central Bank of India,1911-12-21T00:00:00Z
Q106482880,Shaalaa,2011-04-30T00:00:00Z
Q7166413,Pepperfry.com,2011-01-01T00:00:00Z
Q3764225,Godrej Group,1897-01-01T00:00:00Z
Q113858405,Hello Health Group,2015-01-01T00:00:00Z
Q1023924,CNN-News18,2005-01-01T00:00:00Z
Q105101724,Konark Films,1960-01-01T00:00:00Z
Q109277720,Uvamai Niche Tourism,2012-01-01T00:00:00Z
Q2767170,Life Insurance Corporation of India,1956-01-01T00:00:00Z
Q102449800,WhiteHat Jr,2018-01-01T00:00:00Z
Q5324510,ET Now,2009-01-01T00:00:00Z
Q7669310,TANLA,1999-01-01T00:00:00Z
Q51907318,Gets Services,2017-07-17T00:00:00Z
Q61326789,Softhub,2018-01-01T00:00:00Z
Q3547550,UTV Motion Pictures,1996-01-01T00:00:00Z
Q848059,Mahindra & Mahindra,1945-10-02T00:00:00Z
Q123018088,Tattva Wellness,
Q115301630,GD Studio,
Q6720951,Maa Music,2005-01-01T00:00:00Z
Q124976,Coal India Limited,1975-01-01T00:00:00Z
Q28172784,Green Gold Animations,
Q63980400,EDS Techologies,1995-01-01T00:00:00Z
Q2129720,Gujarat Samachar,1932-01-01T00:00:00Z
Q24906315,OYO Rooms,2013-01-01T00:00:00Z
Q123068491,Woodland,
Q2003549,Axis Bank,1990-01-01T00:00:00Z
Q16245722,Angel TV,
Q6019346,India Infoline,1995-01-01T00:00:00Z
Q19892682,Khaitan & Co,1910-12-10T00:00:00Z
Q12014467,Gluster,2005-06-01T00:00:00Z
Q54901562,&flix,2018-01-01T00:00:00Z
Q108319752,Rajkot Nagarik Sahakari Bank Ltd.,
Q17087863,UBiome,2021-01-01T00:00:00Z
Q76383664,Capital Small Finance Bank Limited,
Q117822349,Just Watches,
Q908961,Dr. Reddy's Laboratories,1984-01-01T00:00:00Z
Q118391073,Black Diamond Capital Management LLC,1995-01-01T00:00:00Z
Q113505323,Imayam TV,
Q18386600,Surya Roshni Limited,
Q12982969,Jain Irrigation Systems Limited,1989-01-01T00:00:00Z
Q110178483,Abcence,2020-12-09T00:00:00Z
Q2044826,Zee TV,1992-01-01T00:00:00Z
Q17068753,Lenskart,2010-01-01T00:00:00Z
Q27593967,Oswald Labs,2016-08-15T00:00:00Z
Q106309795,Shriram General Insurance,2008-01-01T00:00:00Z
Q92952193,FurnitureRoots,2018-01-01T00:00:00Z
Q17029522,High News,
Q18387843,Kesar Da Dhaba,1916-01-01T00:00:00Z
Q4111575,Sify,1995-12-12T00:00:00Z
Q116247751,M&C Saatchi Performance,2006-01-01T00:00:00Z
Q18386006,Page Industries,1995-01-01T00:00:00Z
Q16824512,Ajay Devgn Films,2000-01-01T00:00:00Z
Q124097985,Griffy,2024-01-10T00:00:00Z
Q28173964,ESAF Small Finance Bank,2017-03-10T00:00:00Z
Q5270580,Dialog,1993-01-01T00:00:00Z
Q7746610,"The Leela Palaces, Hotels and Resorts",1986-01-01T00:00:00Z
Q24884920,Voot,2016-03-01T00:00:00Z
Q1350144,Go First,2005-11-04T00:00:00Z
Q124538283,Kambala Solutions,
Q85775156,Kuvera.in,
Q2018840,Allahabad Bank,1865-04-24T00:00:00Z
Q26703733,CineMan Productions,2010-02-01T00:00:00Z
Q1381966,Flipkart,2007-10-01T00:00:00Z
Q1131463,Tech Mahindra India,1986-01-01T00:00:00Z
Q65091087,Parag Milk Foods,1992-01-01T00:00:00Z
Q746413,Elsevier BV,1993-01-01T00:00:00Z
Q3595280,Red FM 93.5,2002-01-01T00:00:00Z
Q944085,Reserve Bank of India,1935-04-01T00:00:00Z
Q7739717,The Himalaya Drug Company,1930-01-01T00:00:00Z
Q3631008,Smart Bazaar,2001-01-01T00:00:00Z
Q107293786,Pixsoffice,2018-01-01T00:00:00Z
Q108003730,TYASuite,2018-01-01T00:00:00Z
Q53080990,Dream11,2020-01-01T00:00:00Z
Q229058,Indian Space Research Organisation,1969-08-15T00:00:00Z
Q6982526,Navneet Publications,1959-01-01T00:00:00Z
Q6433849,Kotak Securities,1994-01-01T00:00:00Z
Q5522292,Garden Reach Shipbuilders & Engineers,1884-01-01T00:00:00Z
Q101508756,Weddopedia - Wedding Planner,2016-12-03T00:00:00Z
Q5060704,Central Depository Services Limited,1999-01-01T00:00:00Z
Q3630199,Airports Authority of India,1995-04-01T00:00:00Z
Q466971,Bembos,1988-01-01T00:00:00Z
Q17087631,Royal Orchid Hotels,
Q19893132,LeftWord Books,1999-01-01T00:00:00Z
Q5972349,INOX Leisure Limited,1999-01-01T00:00:00Z
Q118798491,Flohaan,
Q331715,Tata Group ||∆LY||,1868-01-01T00:00:00Z
Q1402563,Suzlon Energy,1995-01-01T00:00:00Z
Q4686752,Advertising Standards Council of India,1985-01-01T00:00:00Z
Q63682945,O15Y,2019-01-01T00:00:00Z
Q7121139,PVR Inox Pictures,1997-01-01T00:00:00Z
Q28972005,Sony BBC Earth,
Q2151534,Tata Teleservices,1996-01-01T00:00:00Z
Q25344640,MedPlus,2006-01-01T00:00:00Z
Q111443237,Prescience Insilico,2019-01-01T00:00:00Z
Q110036995,Allen Solly,1744-01-01T00:00:00Z
Q17049474,Bad Monkey,2005-01-01T00:00:00Z
Q2721464,Indian Railway Catering and Tourism Corporation,
Q124175958,Star Bazaar,
Q89462001,Ek Type,
Q85795857,RangDe,
Q7642337,Super Fight League,2012-01-01T00:00:00Z
Q2004088,Syndicate Bank,1925-01-01T00:00:00Z
Q109910162,Shriram Properties,1995-10-11T00:00:00Z
Q106627769,Pashmina.com,2017-01-01T00:00:00Z
Q6110251,Jabong.com,2012-01-01T00:00:00Z
Q2004078,Union Bank of India,1919-11-11T00:00:00Z
Q15178238,Adyar Ananda Bhavan,
Q111912510,E-khool LMS,
Q55264641,Juggernaut Books,
Q19903791,Ceasefire Industries Ltd.,2002-01-01T00:00:00Z
Q113302763,T-Hub 2,2022-06-28T00:00:00Z
Q122451389,Jonmed,
Q65064081,Applause Entertainment,
Q3630918,Bharat Electronics,1954-01-01T00:00:00Z
Q58338384,Bamboo Events,2013-01-01T00:00:00Z
Q98143697,VitaminHaat,
Q15647996,DD Sports,1998-01-01T00:00:00Z
Q113484140,AudioMojo,2019-01-01T00:00:00Z
Q114542995,Arihant Publications,2005-01-01T00:00:00Z
Q113083076,T Works,2016-01-01T00:00:00Z
Q5188909,Crossword Bookstores,1992-01-01T00:00:00Z
Q124396958,Inc42,
Q104551085,Birdhichand Ghanshyamdas,1930-01-01T00:00:00Z
Q28153705,BTVI,
Q6373724,Karur Vysya Bank,1916-01-01T00:00:00Z
Q107215620,Ubisoft Mumbai,2018-10-01T00:00:00Z
Q60745107,Luv Films,2012-01-01T00:00:00Z
Q251266,SAGE Publishing,1965-01-01T00:00:00Z
Q92566177,Sampark Global,1998-01-01T00:00:00Z
Q116951841,Yestracker GPS,2020-10-20T00:00:00Z
Q27863816,Brihans Natural Products,2000-04-20T00:00:00Z
Q7280956,Radio One,2006-06-08T00:00:00Z
Q8046161,Y NOT Studios,2009-01-01T00:00:00Z
Q18109664,Andhra Pradesh Grameena Vikas Bank,2006-01-01T00:00:00Z
Q6064951,Ipca Laboratories,1949-10-19T00:00:00Z
Q110252386,BollyDad,2017-01-01T00:00:00Z
Q1364176,Wipro,1945-12-29T00:00:00Z
Q3521079,Mindtree,1999-08-18T00:00:00Z
Q3349794,Red Chillies Entertainment,2002-01-01T00:00:00Z
Q3400886,Power Grid Corporation of India,1989-10-23T00:00:00Z
Q28127092,Wishberry,2011-01-01T00:00:00Z
Q104174571,Adfactors PR,1997-01-01T00:00:00Z
Q13413203,Air Odisha,
Q111907528,Raykam Alloys LLP,2021-01-01T00:00:00Z
Q120483861,Sasha Skin Clinic,
Q124563219,Filmymantra,2014-05-25T00:00:00Z
Q55632737,Scripbox,2012-01-01T00:00:00Z
Q113663140,EntryKing,2021-09-10T00:00:00Z
Q55622683,Meesho,
Q117029280,Gaurav x Cricket,2022-01-01T00:00:00Z
Q55259619,Hindva,2008-01-01T00:00:00Z
Q17145804,Notion Press,2012-01-01T00:00:00Z
Q26973069,Housejoy,2015-01-01T00:00:00Z
Q115978843,Vishu Ladies Beauty Parlour,
Q17092616,Quick Heal,1993-01-01T00:00:00Z
Q60642664,Penguin India,1985-01-01T00:00:00Z
Q1696916,Yash Raj Films,1970-01-01T00:00:00Z
Q19059388,Ola Cabs,2010-12-03T00:00:00Z
Q7295007,Rashtriya Ispat Nigam,1982-01-01T00:00:00Z
Q64864010,FarioCity,2018-08-15T00:00:00Z
Q108782794,Intas Pharmaceuticals,1977-01-01T00:00:00Z
Q95149788,HIPTORO PRIVATE LIMITED,2018-07-16T00:00:00Z
Q7271957,Quikr,2008-01-01T00:00:00Z
Q1884798,Mahanagar Telephone Nigam,1986-01-01T00:00:00Z
Q113288680,Unistar Books,
Q963101,Tata Steel,1907-01-01T00:00:00Z
Q111995093,Society for Agriculture and Arid Ecology Research,2015-12-01T00:00:00Z
Q40952822,Myoksha Travels,
Q109308636,Foren Exports,2021-01-01T00:00:00Z
Q116910284,Mayhem Studios,2022-01-01T00:00:00Z
Q2668720,Royal Enfield India,1955-01-01T00:00:00Z
Q7311108,Religare,
Q2721482,Amul The Taste Of India,1946-01-01T00:00:00Z
Q110553317,University Centre for Incubation-cum-Technology Commercialization,2021-01-01T00:00:00Z
Q45312890,Nitesh Estates,2004-01-01T00:00:00Z
Q4215762,Zee Café,2000-01-01T00:00:00Z
Q357095,Hindustan Aeronautics Limited,1940-01-01T00:00:00Z
Q112031821,Sangam Publication,
Q7667850,T-Series,1983-07-11T00:00:00Z
Q101242602,The Moon Exports,2015-05-12T00:00:00Z
Q4835668,BIG Magic,2015-01-01T00:00:00Z
Q5053244,CSB Bank Limited,1920-11-26T00:00:00Z
Q7905686,V-Guard Industries Ltd,1977-01-01T00:00:00Z
Q96371107,5paisa,
Q3519720,India Post,1854-04-01T00:00:00Z
Q65944364,Swiggy,2014-08-01T00:00:00Z
Q112122076,Legtex,2020-01-01T00:00:00Z
Q111825478,ALLEN Career Institute,1988-04-18T00:00:00Z
Q50553633,Ameyo,2002-01-01T00:00:00Z
Q6973776,National Insurance Company Limited,1906-01-01T00:00:00Z
Q56120618,Shubhapallaba,2018-01-01T00:00:00Z
Q115694510,Talrop,2016-09-01T00:00:00Z
Q7863721,Unimoni,
Q27958422,Abhishek Pictures,2014-01-01T00:00:00Z
Q1666653,"International Institute of Information Technology, Hyderabad",1998-01-01T00:00:00Z
Q6021736,Indian Telephone Industries Limited,1948-01-01T00:00:00Z
Q116739501,Space Kidz India,
Q48734002,Aleph Book Company,2011-01-01T00:00:00Z
Q28451082,Alembic Pharmaceuticals Ltd,1907-01-01T00:00:00Z
Q935150,Reliance Anil Dhirubhai Ambani Group,1966-01-01T00:00:00Z
Q12508385,Reliance Securities,
Q28180276,Republic TV,
Q6947830,Myntra,2007-01-01T00:00:00Z
Q98525422,Skyroot Aerospace,2018-06-12T00:00:00Z
Q37583091,Zebronics,1997-01-01T00:00:00Z
Q48999036,BYJU’s,
Q5270753,Diamond Comics,1978-01-01T00:00:00Z
Q123015627,Zeelab Pharmacy,2019-01-01T00:00:00Z
Q7191297,Pidilite Industries,1959-01-01T00:00:00Z
Q109567634,Avanti Cinema,
Q111165780,GoodDot,2016-01-01T00:00:00Z
Q2044973,South Indian Bank,1929-01-01T00:00:00Z
Q3595277,Amar Chitra Katha,1967-01-01T00:00:00Z
Q7810035,Fortis Healthcare,2001-01-01T00:00:00Z
Q5253785,Delhi Press,1939-01-01T00:00:00Z
Q124023374,Arise Point,
Q5399377,Nayara Energy,1969-01-01T00:00:00Z
Q22916734,2D Entertainment,
Q12989008,Vikatan Group,1926-01-01T00:00:00Z
Q2003777,Canara Bank,1906-07-01T00:00:00Z
Q110208076,Herbert Publications,2011-01-01T00:00:00Z
Q6840142,Microsoft India R & D,1998-01-01T00:00:00Z
Q5377917,Engineers India Limited,1965-01-01T00:00:00Z
Q1057110,IndiGo,2005-01-01T00:00:00Z
Q3631483,CNBC-TV18,
Q1619261,Hindalco Industries,1962-01-01T00:00:00Z
Q124251582,Yash Future Tech Solutions,2010-01-01T00:00:00Z
Q7286502,Rajya Sabha TV,2011-01-01T00:00:00Z
Q7417911,Sangeet Bangla,2004-01-01T00:00:00Z
Q24914808,Craftsvilla,2011-01-01T00:00:00Z
Q6176452,Jehangir Art Gallery,1952-01-01T00:00:00Z
Q6328340,KEC International,1945-01-01T00:00:00Z
Q5017090,Cafe Bahar,
Q5206967,News365,2008-01-01T00:00:00Z
Q30635522,Zee Yuva,
Q18643672,Jio,2007-02-15T00:00:00Z
Q123482538,Fundamental Pictures,
Q114832528,Ultraviolette Automotive,2016-01-01T00:00:00Z
Q106623037,Beebom Media Private Limited,
Q106400381,Avanti Cinema,2013-01-01T00:00:00Z
Q16915974,Maharashtra Gramin Bank,
Q140676,rediff.com,1996-01-01T00:00:00Z
Q905572,Cipla,1935-01-01T00:00:00Z
Q15822351,KPIT Technologies,1990-01-01T00:00:00Z
Q63959358,Kalpanik Films,2013-09-23T00:00:00Z
Q19899158,MyOperator,2011-01-01T00:00:00Z
Q117235235,Chaayos,2012-11-01T00:00:00Z
Q1653258,ICICI Bank,1994-01-01T00:00:00Z
Q112133464,Kheyti,2015-01-01T00:00:00Z
Q85851923,SleepyCat Mattress,
Q1255973,Dravida Munnetra Kazhagam,1949-01-01T00:00:00Z
Q726193,Ashok Leyland,1948-01-01T00:00:00Z
Q56279505,Lybrate,2013-01-01T00:00:00Z
Q18355101,TruJet,2013-01-01T00:00:00Z
Q4199506,Deccan Charters,
Q3630923,MakeMyTrip,2000-01-01T00:00:00Z
Q6840143,Microsoft India,1999-01-01T00:00:00Z
Q854826,Bharat Petroleum,1903-01-01T00:00:00Z
Q7392589,SPI Cinemas,
Q16245922,DD Bharati,1992-01-01T00:00:00Z
Q16947382,Indo-Asian News Service,1986-01-01T00:00:00Z
Q39058665,Star Bharat,
Q124434213,Netmeds,
Q85747894,Blue Star,
Q82694447,Allset Business Solutions,
Q23058781,WION,2016-08-15T00:00:00Z
Q3480001,Serum Institute of India,1966-01-01T00:00:00Z
