id,name,start_date
Q2931059,CBWFT-DT,1960-04-24T00:00:00Z
Q17103499,MedicAlert,1956-01-01T00:00:00Z
Q3579582,Q3579582,1978-01-01T00:00:00Z
Q107631647,Mighty Yell,
Q115352229,Q115352229,2017-01-01T00:00:00Z
Q4922077,The Coalition,2010-02-01T00:00:00Z
Q2931063,CBXFT-DT,1970-03-01T00:00:00Z
Q2832297,ALDO Group,1972-01-01T00:00:00Z
Q391028,University of British Columbia,1908-01-01T00:00:00Z
Q3564882,W Network,1995-01-01T00:00:00Z
Q1023642,CHMX-FM,1966-01-01T00:00:00Z
Q2931479,CHYC-FM,1957-01-01T00:00:00Z
Q5012588,CKVI-FM,1997-01-01T00:00:00Z
Q5012564,CKTB,1930-01-01T00:00:00Z
Q201492,McGill University,1821-01-01T00:00:00Z
Q72984664,Little Burgundy,
Q5010654,CFJB-FM,1988-01-01T00:00:00Z
Q5012390,CKHY-FM,2010-01-01T00:00:00Z
Q2931024,CBFT-DT,1952-09-06T00:00:00Z
Q2931607,CJOH-DT,1961-03-12T00:00:00Z
Q5010908,CFXW-FM,1974-01-01T00:00:00Z
Q3099685,Énergir,1957-01-01T00:00:00Z
Q5012287,CKAP-FM,1965-01-01T00:00:00Z
Q6779125,Mary Brown's,1969-01-01T00:00:00Z
Q7798946,Thunder Bay Telephone,1902-01-01T00:00:00Z
Q3579487,Q3579487,2004-01-01T00:00:00Z
Q775346,Beenox,2000-01-01T00:00:00Z
Q65068121,Tuque Games,
Q65092103,Q65092103,1988-04-01T00:00:00Z
Q5011944,CIUX-FM,2012-01-01T00:00:00Z
Q66124030,Q66124030,2018-01-01T00:00:00Z
Q5011021,CHAB,1922-01-01T00:00:00Z
Q5012254,CJYQ,
Q16985503,ICE Wireless,2005-09-01T00:00:00Z
Q117005444,Rosedale Manor Bed and Breakfast Boutique,1893-01-01T00:00:00Z
Q111968623,L'instant même,1986-01-01T00:00:00Z
Q104844785,49th Parallel Coffee Roasters,
Q5012616,CKXA-FM,1928-01-01T00:00:00Z
Q75728378,StockNSell,2019-01-01T00:00:00Z
Q117348376,Rocket Adrift,
Q6858427,Mill Street Brewery,2002-01-01T00:00:00Z
Q124377649,Li-Cycle Holdings Corp.,
Q5422367,Extreme Pita,1997-01-01T00:00:00Z
Q2931471,CHRO-TV,1961-08-19T00:00:00Z
Q3343536,Norco Performance Bikes,1964-01-01T00:00:00Z
Q112570683,Dance Umbrella of Ontario,1988-01-01T00:00:00Z
Q7424351,Sarnia Transit,
Q5010410,CFAC,1922-01-01T00:00:00Z
Q7180716,PharmaChoice,1999-01-01T00:00:00Z
Q105953305,Double Stallion,2013-01-01T00:00:00Z
Q4025357,Leméac,1957-01-01T00:00:00Z
Q55858235,AgileBits,2005-07-12T00:00:00Z
Q7495372,Sherritt International,1927-01-01T00:00:00Z
Q18379784,NeWest Press,1977-01-01T00:00:00Z
Q5011965,CIYN-FM,2006-01-01T00:00:00Z
Q2931476,CHUO-FM,1984-01-01T00:00:00Z
Q109381268,Yunshang Rice Noodle,
Q3504127,Super C,1982-01-01T00:00:00Z
Q3356778,J.Lindeberg,1997-01-01T00:00:00Z
Q876720,VIA Rail Canada,1977-01-12T00:00:00Z
Q5011244,CHNU-DT,2001-09-15T00:00:00Z
Q5011255,CHOK,1946-01-01T00:00:00Z
Q7830764,Toyota Canada Inc.,1937-01-01T00:00:00Z
Q22575812,Canadian Sociological Association,1965-01-01T00:00:00Z
